543277,771
544659,771
906112,771
943763,771
963155,771
976454,771
977754,771
982330,771
987149,771
989306,771
989959,771
990016,771
991719,771
997748,771
997760,771
997766,771
997914,771
998278,771
998336,771
998848,771
998867,771
998931,771
999123,771
999373,771
999385,771
999654,771
999680,771
999699,771
999731,771
999788,771
999878,771
1000160,771
1000378,771
1000384,771
1000416,771
1000460,771
1000582,771
1000723,771
1000832,771
1000992,771
1000998,771
1001063,771
1001177,771
1001248,771
1001484,771
1001549,771
1001574,771
1001760,771
1002003,771
1002355,771
1002477,771
1002912,771
1003072,771
1003668,771
1004595,771
1004729,771
1004768,771
1004774,771
1004800,771
1004954,771
1005158,771
1005235,771
1005376,771
1005504,771
1005504,771
1005517,771
1005568,771
1005581,771
1005587,771
1005588,771
1005606,771
1005606,771
1005632,771
1005638,771
1005683,771
1005696,771
1005715,771
1005760,771
1005786,771
1005876,771
1005888,771
1005907,771
1005945,771
1005965,771
1006004,771
1006068,771
1006080,771
1006093,771
1006118,771
1006125,771
1006131,771
1006163,771
1006259,771
1006278,771
1006317,771
1006374,771
1006375,771
1006394,771
1006400,771
1006400,771
1006439,771
1006477,771
1006521,771
1006554,771
1006566,771
1006580,771
1006585,771
1006618,771
1006624,771
1006643,771
1006649,771
1006656,771
1006681,771
1006688,771
1006701,771
1006720,771
1006726,771
1006732,771
1006745,771
1006758,771
1006777,771
1006797,771
1006809,771
1006848,771
1006848,771
1006854,771
1006861,771
1006868,771
1006880,771
1006899,771
1006899,771
1006919,771
1006925,771
1006925,771
1006931,771
1006931,771
1006957,771
1007001,771
1007046,771
1007047,771
1007047,771
1007052,771
1007104,771
1007124,771
1007130,771
1007136,771
1007168,771
1007174,771
1007174,771
1007188,771
1007194,771
1007200,771
1007200,771
1007206,771
1007239,771
1007251,771
1007283,771
1007315,771
1007328,771
1007328,771
1007328,771
1007334,771
1007341,771
1007386,771
1007398,771
1007424,771
1007424,771
1007430,771
1007443,771
1007443,771
1007449,771
1007463,771
1007482,771
1007488,771
1007501,771
