962182,1709
965869,1709
968922,1709
970509,1709
974931,1709
979834,1709
990214,1709
991706,1709
994023,1709
995379,1709
998823,1709
999142,1709
999155,1709
999737,1709
1000006,1709
1000333,1709
1000551,1709
1000806,1709
1000960,1709
1001043,1709
1001280,1709
1001376,1709
1001543,1709
1001594,1709
1001644,1709
1001645,1709
1001715,1709
1002131,1709
1002240,1709
1002381,1709
1002387,1709
1002425,1709
1002445,1709
1002509,1709
1002566,1709
1002611,1709
1002714,1709
1002720,1709
1002739,1709
1002784,1709
1002810,1709
1002841,1709
1002848,1709
1002860,1709
1002899,1709
1002951,1709
1002957,1709
1002976,1709
1003084,1709
1003213,1709
1003226,1709
1003232,1709
1003232,1709
1003264,1709
1003270,1709
1003277,1709
1003328,1709
1003418,1709
1003488,1709
1003513,1709
1003545,1709
1003564,1709
1003590,1709
1003635,1709
1003680,1709
1003693,1709
1003712,1709
1003712,1709
1003763,1709
1003763,1709
1003796,1709
1003840,1709
1003891,1709
1003897,1709
1003943,1709
1003961,1709
1003974,1709
1004013,1709
1004038,1709
1004057,1709
1004058,1709
1004064,1709
1004096,1709
1004128,1709
1004141,1709
1004237,1709
1004262,1709
1004275,1709
1004320,1709
1004371,1709
1004404,1709
1004442,1709
1004448,1709
1004570,1709
1004589,1709
1004589,1709
1004601,1709
1004621,1709
1004627,1709
1004672,1709
1004704,1709
1004717,1709
1004755,1709
1004774,1709
1004774,1709
1004787,1709
1004851,1709
1004877,1709
1004935,1709
1005030,1709
1005043,1709
1005069,1709
1005081,1709
1005088,1709
1005094,1709
1005108,1709
1005152,1709
1005235,1709
1005261,1709
1005261,1709
1005261,1709
1005338,1709
1005357,1709
1005363,1709
1005370,1709
1005370,1709
1005395,1709
1005415,1709
1005415,1709
1005421,1709
1005446,1709
1005452,1709
1005453,1709
1005510,1709
1005587,1709
1005632,1709
1005638,1709
1005652,1709
1005664,1709
1005664,1709
1005676,1709
1005702,1709
1005708,1709
1005709,1709
1005741,1709
1005760,1709
1005767,1709
1005767,1709
1005773,1709
1005792,1709
1005824,1709
1005831,1709
1005836,1709
1005863,1709
1005888,1709
1005894,1709
1005901,1709
1005920,1709
1005952,1709
1005996,1709
1006035,1709
1006041,1709
1006080,1709
1006099,1709
1006118,1709
1006132,1709
1006144,1709
1006144,1709
1006144,1709
1006157,1709
1006157,1709
1006227,1709
1006228,1709
1006260,1709
1006265,1709
1006285,1709
1006317,1709
1006342,1709
1006348,1709
1006361,1709
1006362,1709
1006362,1709
1006381,1709
1006387,1709
1006457,1709
1006464,1709
1006464,1709
1006489,1709
1006528,1709
1006554,1709
1006567,1709
1006586,1709
1006592,1709
1006592,1709
1006598,1709
1006605,1709
1006694,1709
1006733,1709
1006745,1709
1006765,1709
1006777,1709
1006809,1709
1006810,1709
1006880,1709
1006906,1709
1006925,1709
1006931,1709
1006944,1709
1006950,1709
1006957,1709
1006963,1709
1007001,1709
1007053,1709
1007060,1709
1007097,1709
1007149,1709
1007168,1709
1007194,1709
1007283,1709
1007347,1709
1007366,1709
1007379,1709
1007379,1709
1007379,1709
1007417,1709
1007424,1709
1007431,1709
1007456,1709
1007488,1709
1007488,1709
1007539,1709
1007558,1709
1007559,1709
1007559,1709
1007565,1709
1007572,1709
1007597,1709
1007597,1709
1007603,1709
1007609,1709
1007622,1709
1007635,1709
1007648,1709
1007660,1709
1007687,1709
1007706,1709
1007731,1709
1007731,1709
1007732,1709
1007737,1709
1007744,1709
1007763,1709
1007769,1709
1007770,1709
1007776,1709
1007788,1709
1007795,1709
1007808,1709
1007821,1709
1007827,1709
1007847,1709
1007853,1709
1007865,1709
1007904,1709
1007910,1709
1007917,1709
1007923,1709
1007943,1709
1007955,1709
1007974,1709
1008000,1709
1008013,1709
1008058,1709
1008064,1709
1008089,1709
1008096,1709
1008122,1709
1008128,1709
1008134,1709
1008134,1709
1008141,1709
1008141,1709
1008147,1709
1008147,1709
1008154,1709
1008167,1709
1008179,1709
1008192,1709
1008198,1709
1008205,1709
1008205,1709
1008218,1709
1008224,1709
1008231,1709
1008231,1709
1008256,1709
1008262,1709
1008262,1709
1008263,1709
1008282,1709
1008301,1709
1008313,1709
1008332,1709
1008333,1709
1008340,1709
1008352,1709
1008352,1709
1008358,1709
1008365,1709
1008384,1709
1008384,1709
1008403,1709
1008416,1709
1008429,1709
1008448,1709
1008486,1709
1008505,1709
1008531,1709
1008544,1709
1008550,1709
1008569,1709
1008582,1709
1008589,1709
1008601,1709
1008608,1709
1008633,1709
1008678,1709
1008742,1709
1008768,1709
1008781,1709
1008826,1709
1008844,1709
1008870,1709
1008884,1709
1008889,1709
1008896,1709
1008896,1709
1008921,1709
1008973,1709
1008979,1709
1008979,1709
1008986,1709
1008986,1709
1008986,1709
1009018,1709
1009018,1709
1009024,1709
1009030,1709
1009068,1709
1009081,1709
1009094,1709
1009101,1709
1009114,1709
1009127,1709
1009145,1709
1009158,1709
1009184,1709
1009203,1709
1009229,1709
1009235,1709
1009236,1709
1009267,1709
1009287,1709
1009299,1709
1009318,1709
1009332,1709
1009363,1709
1009388,1709
1009389,1709
1009396,1709
1009415,1709
1009428,1709
1009428,1709
1009472,1709
1009485,1709
1009529,1709
1009529,1709
1009530,1709
1009600,1709
1009645,1709
1009657,1709
1009658,1709
1009676,1709
1009684,1709
1009696,1709
1009728,1709
1009785,1709
1009786,1709
1009792,1709
1009811,1709
1009818,1709
1009869,1709
1009888,1709
1009888,1709
1009939,1709
1009939,1709
1009939,1709
1009945,1709
1009978,1709
1009984,1709
1009990,1709
1010003,1709
1010010,1709
1010023,1709
1010028,1709
1010035,1709
1010042,1709
1010067,1709
1010067,1709
1010073,1709
1010074,1709
1010080,1709
1010080,1709
1010087,1709
1010099,1709
1010105,1709
1010105,1709
1010112,1709
1010118,1709
1010125,1709
1010125,1709
1010131,1709
1010156,1709
1010169,1709
1010170,1709
1010176,1709
1010196,1709
1010208,1709
1010208,1709
1010208,1709
1010214,1709
1010221,1709
1010227,1709
1010233,1709
1010234,1709
1010234,1709
1010240,1709
1010240,1709
1010240,1709
1010259,1709
1010284,1709
1010297,1709
1010297,1709
1010298,1709
1010304,1709
1010323,1709
1010329,1709
1010336,1709
1010355,1709
1010355,1709
1010355,1709
1010368,1709
1010387,1709
1010393,1709
1010400,1709
1010406,1709
1010432,1709
1010432,1709
1010445,1709
1010445,1709
1010484,1709
1010528,1709
1010534,1709
1010534,1709
1010547,1709
1010579,1709
1010585,1709
1010586,1709
1010598,1709
1010630,1709
1010630,1709
1010630,1709
1010650,1709
1010688,1709
1010694,1709
1010695,1709
1010701,1709
1010707,1709
1010714,1709
1010732,1709
1010739,1709
1010739,1709
1010745,1709
1010764,1709
1010765,1709
1010771,1709
1010771,1709
1010771,1709
1010784,1709
1010790,1709
1010822,1709
1010828,1709
1010829,1709
1010835,1709
1010842,1709
1010868,1709
1010868,1709
1010893,1709
1010893,1709
1010912,1709
1010919,1709
1010944,1709
1010951,1709
1010957,1709
1010963,1709
1010964,1709
1010970,1709
1010976,1709
1011014,1709
1011021,1709
1011046,1709
1011053,1709
1011059,1709
1011098,1709
1011111,1709
1011129,1709
1011161,1709
1011213,1709
1011213,1709
1011219,1709
1011220,1709
1011232,1709
1011238,1709
1011283,1709
1011289,1709
1011290,1709
1011296,1709
1011296,1709
1011315,1709
1011367,1709
1011372,1709
1011386,1709
1011411,1709
1011417,1709
1011424,1709
1011424,1709
1011430,1709
1011456,1709
1011475,1709
1011507,1709
1011533,1709
1011539,1709
1011552,1709
1011578,1709
1011603,1709
1011616,1709
1011623,1709
1011635,1709
1011642,1709
1011680,1709
1011687,1709
1011687,1709
1011718,1709
1011737,1709
1011757,1709
1011763,1709
1011776,1709
1011783,1709
1011821,1709
1011827,1709
1011853,1709
1011872,1709
1011878,1709
1011949,1709
1011955,1709
1011961,1709
1011975,1709
1011987,1709
1012006,1709
1012013,1709
1012045,1709
1012057,1709
1012071,1709
1012071,1709
1012071,1709
1012109,1709
1012135,1709
1012205,1709
1012211,1709
1012218,1709
1012249,1709
1012281,1709
1012377,1709
1012384,1709
1012397,1709
1012423,1709
1012423,1709
1012448,1709
1012474,1709
1012499,1709
1012499,1709
1012500,1709
1012518,1709
1012525,1709
1012537,1709
1012614,1709
1012621,1709
1012640,1709
1012659,1709
1012672,1709
1012691,1709
1012710,1709
1012736,1709
1012749,1709
1012806,1709
1012922,1709
1012928,1709
1012935,1709
1012941,1709
1012947,1709
1012973,1709
1013081,1709
1013101,1709
1013120,1709
1013146,1709
1013159,1709
1013171,1709
1013177,1709
1013178,1709
1013190,1709
1013197,1709
1013203,1709
1013216,1709
1013228,1709
1013241,1709
1013338,1709
1013370,1709
1013383,1709
1013402,1709
1013421,1709
1013453,1709
1013497,1709
1013498,1709
1013549,1709
1013555,1709
1013562,1709
1013581,1709
1013632,1709
1013721,1709
1013722,1709
1013728,1709
1013785,1709
1013831,1709
1013875,1709
1013881,1709
1013926,1709
1013940,1709
1014022,1709
1014029,1709
1014042,1709
1014055,1709
1014105,1709
1014253,1709
1014259,1709
1014278,1709
1014304,1709
1014336,1709
1014336,1709
1014394,1709
1014471,1709
1014528,1709
1014540,1709
1014637,1709
1014682,1709
1014701,1709
1014771,1709
1014777,1709
1014777,1709
1014778,1709
1014803,1709
1014854,1709
1014873,1709
1014944,1709
1014970,1709
1015040,1709
1015040,1709
1015078,1709
1015200,1709
1015277,1709
1015360,1709
1015373,1709
1015386,1709
1015514,1709
1015520,1709
1015571,1709
1015571,1709
1015629,1709
1015648,1709
1015756,1709
1015789,1709
1015872,1709
1016057,1709
1016135,1709
1016557,1709
1016692,1709
1016711,1709
1016787,1709
1016870,1709
1017062,1709
1017312,1709
1017645,1709
1017734,1709
1017850,1709
1017946,1709
1017977,1709
1018828,1709
1019776,1709
1019993,1709
1020992,1709
1021178,1709
1021376,1709
1021453,1709
1021850,1709
1022355,1709
1022483,1709
1022867,1709
1023782,1709
1024051,1709
1024217,1709
1025446,1709
1025844,1709
1026003,1709
1026381,1709
1026445,1709
1027321,1709
1028684,1709
1029107,1709
1030797,1709
1031520,1709
1031565,1709
1031776,1709
1032838,1709
1033549,1709
1035322,1709
1035411,1709
1035514,1709
1035897,1709
1037024,1709
1037485,1709
1037575,1709
1038144,1709
1040026,1709
1040563,1709
1041236,1709
1043168,1709
1044205,1709
1045523,1709
1045997,1709
1046496,1709
1047667,1709
1048327,1709
1052359,1709
1055046,1709
1056691,1709
1056877,1709
1057069,1709
1057798,1709
1059507,1709
1059910,1709
1060423,1709
1061696,1709
1063392,1709
1065108,1709
1065241,1709
1065472,1709
1067213,1709
1067795,1709
1068032,1709
1070579,1709
1070765,1709
1072032,1709
1072493,1709
1074701,1709
1074777,1709
1074790,1709
1075488,1709
1078458,1709
1079027,1709
1079501,1709
1079501,1709
1082374,1709
1085196,1709
1086208,1709
1087129,1709
1090246,1709
1090617,1709
1091238,1709
1091418,1709
1096429,1709
1097433,1709
1097459,1709
1098035,1709
1098381,1709
1098483,1709
1098508,1709
1099411,1709
1099776,1709
1101235,1709
1103386,1709
1104596,1709
1105459,1709
1106035,1709
1106515,1709
1107168,1709
1108378,1709
1109965,1709
1111668,1709
1112371,1709
1118886,1709
1119059,1709
1120512,1709
1120608,1709
1120909,1709
1122349,1709
1123456,1709
1123776,1709
1123821,1709
1124256,1709
1125856,1709
1126490,1709
1126835,1709
1126880,1709
1127270,1709
1127309,1709
1127712,1709
1127756,1709
1127808,1709
1127872,1709
1128115,1709
1128371,1709
1128390,1709
1128416,1709
1128627,1709
1128640,1709
1128717,1709
1128755,1709
1128768,1709
1128774,1709
1128800,1709
1128819,1709
1128820,1709
1128820,1709
1128960,1709
1128967,1709
1128979,1709
1129018,1709
1129114,1709
1129145,1709
1129152,1709
1129408,1709
1129427,1709
1129452,1709
1129465,1709
1129536,1709
1129542,1709
1129581,1709
1129606,1709
1129638,1709
1129683,1709
1129683,1709
1129703,1709
1129754,1709
1129881,1709
1129927,1709
1129940,1709
1129978,1709
1129984,1709
1129990,1709
1130022,1709
1130036,1709
1130048,1709
1130048,1709
1130138,1709
1130150,1709
1130157,1709
1130195,1709
1130202,1709
1130208,1709
1130272,1709
1130297,1709
1130311,1709
1130316,1709
1130329,1709
1130336,1709
1130349,1709
1130355,1709
1130361,1709
1130387,1709
1130387,1709
1130400,1709
1130445,1709
1130458,1709
1130490,1709
1130502,1709
1130509,1709
1130522,1709
1130534,1709
1130611,1709
1130618,1709
1130624,1709
1130624,1709
1130637,1709
1130643,1709
1130662,1709
1130662,1709
1130663,1709
1130688,1709
1130694,1709
1130707,1709
1130720,1709
1130720,1709
1130739,1709
1130777,1709
1130778,1709
1130778,1709
1130791,1709
1130804,1709
1130823,1709
1130848,1709
1130931,1709
1130938,1709
1130956,1709
1130976,1709
1130982,1709
1130989,1709
1131008,1709
1131014,1709
1131040,1709
1131052,1709
1131078,1709
1131085,1709
1131085,1709
1131104,1709
1131111,1709
1131123,1709
1131180,1709
1131187,1709
1131187,1709
1131193,1709
1131200,1709
1131200,1709
1131206,1709
1131206,1709
1131206,1709
1131220,1709
1131239,1709
1131283,1709
1131328,1709
1131348,1709
1131353,1709
1131373,1709
1131386,1709
1131411,1709
1131424,1709
1131443,1709
1131469,1709
1131469,1709
1131481,1709
1131501,1709
1131501,1709
1131501,1709
1131520,1709
1131558,1709
1131565,1709
1131565,1709
1131577,1709
1131584,1709
1131609,1709
1131641,1709
1131680,1709
1131692,1709
1131693,1709
1131699,1709
1131705,1709
1131725,1709
1131731,1709
1131738,1709
1131744,1709
1131744,1709
1131776,1709
1131782,1709
1131789,1709
1131795,1709
1131808,1709
1131815,1709
1131821,1709
1131840,1709
1131846,1709
1131853,1709
1131872,1709
1131891,1709
1131904,1709
1131910,1709
1131911,1709
1131936,1709
1131955,1709
1131975,1709
